"America_1961_JFK" "America_1963_MLK" "America_1964_Reagan" "America_1968_MLK" "England_1940_Churchill" "England_1940_Churchill_1" "England_1946_Churchill" "Japan_1941_Hirohito" "Japan_1945_Hirohito" "Russia_1991_Yeltsin" "Russia_1992_Yeltsin" "Singapore_1977_LKY" "Singapore_1987_LKY" "Singapore_1994_LKY" "Yugoslavia_1988_Milosevic" "Yugoslavia_1989_Milosevic"
"lenin" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"lesson" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"lest" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"letters" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"liberalism" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"liberals" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"liberate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"liberational" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"liberties" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"licensing" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"lighted" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"likely" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"limit" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"limitations" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"limited" 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"limits" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"lincoln" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"linked" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"lips" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"listened" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"literature" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"lloyd" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"locally" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"logistical" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"lonely" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"longevity" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"longings" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"lookout" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"loose" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"losing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"loudspeaker" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"loved" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"low" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"loyalties" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"lunch" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"lure" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"mace" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"machinery" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"madness" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"magic" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"magistrates" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"magna" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"magnetic" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"magnificence" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"magnify" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"mail" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"maintained" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"majorities" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"malice" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"malignancy" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"manacles" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"managed" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"management" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"managers" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"manchuria" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"maneuver" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"manifested" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"manifesting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"mansions" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"manuals" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"marathon" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"margins" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"martyrs" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"marx" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"massive" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"materials" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"matters" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"maximum" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"meals" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"meandering" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"meaningful" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"meantime" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"measured" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"measures" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"mechanism" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"medicare" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"medicine" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"mediterranean" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"medjusobno" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"meets" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"menacing" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"mental" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"mentality" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"mention" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"mentioned" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"mentioning" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"menzies" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"merchant" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"message" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"messages" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"messed" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"methodist" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"metropolitan" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"mexico" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"mid" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"middle" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"migration" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"milieu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"militarism" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"militia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"mindful" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"minds" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"mingled" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"minimize" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"mining" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"minion" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"minnesota" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"minute" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"minutes" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"miracle" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"miscarry" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"misfortune" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"mission" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"mistake" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"mistrust" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"mitigate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"mixed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"mobility" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"mobilize" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"modest" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"modified" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"molehill" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"molest" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"molotov" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"momentous" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"moments" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"monday" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"monopolised" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"monstrous" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"montenegrin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"monthly" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"moods" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"mortal" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mortgage" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"moses" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"mostly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"motherland" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"motion" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"motivated" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"motive" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"motives" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"motor" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"mountains" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mountainside" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mountaintop" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"mouths" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"mowing" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mpship" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"multi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"munitions" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"muster" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"mutilated" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"myriad" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"nairobi" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"names" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"narrowing" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"nascent" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"nationalist" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"nationality" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"naturally" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"nazis" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"nearest" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"needing" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"needless" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"needy" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"neglect" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"neglected" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"negotiations" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"neighborhood" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"neighborly" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"neo" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"nerve" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"neutrality" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"newest" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"newly" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"news" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"nikita" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"nine" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"ninety" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"ninth" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"nobility" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"non" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"nonexistence" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"nonviolent" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"norm" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"normal" 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"normalization" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"norms" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"norway" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"note" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"notified" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"nuisance" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"nullification" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nullify" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"nursing" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"oasis" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obedience" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"object" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"obligations" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"obliteration" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"observation" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"obstacle" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"obstacles" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"obstructed" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"obtain" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"obtainable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"obtained" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"obtaining" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"occupied" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"occupy" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"occurrence" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"oceans" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"october" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"odd" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"odds" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"odious" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"offend" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"offering" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"official" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"ohio" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"oil" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"oligarchies" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"onrush" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"onwards" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"opening" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"openly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"operate" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"operating" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"opponents" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"oppression" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"optimism" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"orator" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"ordeal" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"orient" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"oriental" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"original" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"originality" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"origins" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ounce" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"outbursts" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"outcast" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"outlandish" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"outlined" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"outlive" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"outlook" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"outpaced" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"outset" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"outstretched" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"overall" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"overburdened" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"overdose" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"overhead" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"overtake" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"overtaken" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"overwhelm" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"overwhelming" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"pace" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"pacification" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"pacifying" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"paging" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"pains" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"pan" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"pangs" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"panoramic" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"parable" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"parachute" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"parallel" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"pardon" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"pardoned" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"parent" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"participant" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"participate" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"partnership" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"passengers" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"passion" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"pastor" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"patience" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"patient" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"patiently" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"patriots" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"pave" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"payment" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"pays" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"peacekeeping" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"peacemaking" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"penalised" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"penalty" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"perfect" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"perform" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"performer" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"perish" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"permanently" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"permission" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"perseverance" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"persia" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"persistency" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"personalities" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"personally" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"persons" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"perversion" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"petty" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"pharaohs" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"philadelphia" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"philosophical" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"phrase" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"physician" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"physicists" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"physics" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"pieces" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
