"Dostoevsky_BednieLyudi" "Dostoevsky_Besy" "Dostoevsky_PrestuplenieINakazanie" "Dostoevsky_UnijennieIOskorblennie" "Goncharov_Oblomov" "Goncharov_Obryv" "Goncharov_ObyknovennayaIstoriya" "Tolstoy_AnnaKarenina" "Tolstoy_SemeynoeShastye" "Tolstoy_VoinaIMir" "Tolstoy_Voskresenie" "Turgenev_DvoryanskoeGnezdo" "Turgenev_Dym" "Turgenev_OtsyIDeti"
"андреевна" 0 0 0 0.0718108868644528 0.00134323747095249 0.00956284746823613 0 0.000929025545105739 0 0 0 0 0 0
"братом" 0 0.00142633683419785 0.00634558030331874 0.00250503093713207 0.00335809367738122 0.00434674884919824 0.00215245864588827 0.0157934342667976 0 0.0025245057378409 0.00436214530306004 0.0042116789858277 0.00201296348484238 0.00908446737767765
"воспоминания" 0.0143088810455022 0.00190178244559714 0.0028843546833267 0.00417505156188679 0.00537294988380996 0.00347739907935859 0.0096860639064972 0.00805155472424973 0.0108589423390162 0.00432772412201297 0.00508916952023672 0.0084233579716554 0.00402592696968477 0.00363378695107106
"выражения" 0.00238481350758371 0.0028526736683957 0.0028843546833267 0.00334004124950943 0.00134323747095249 0.00260804930951895 0 0.010838631359567 0.00361964744633873 0.00739319537510549 0.00363512108588337 0.0042116789858277 0.00805185393936954 0.00181689347553553
"жили" 0.0214633215682534 0.00475445611399284 0.0057687093666534 0.0058450721866415 0.0100742810321437 0.00391207396427842 0.00430491729177653 0.00433545254382678 0.0180982372316936 0.00324579309150973 0.00363512108588337 0.00631751847874155 0.00402592696968477 0.00363378695107106
"нежели" 0 0.000475445611399284 0.00057687093666534 0 0.0141039934450011 0.022168419130911 0.0258295037506592 0 0 0.00180321838417207 0.000727024217176674 0.00210583949291385 0 0.00545068042660659
"пройдет" 0.00953925403033483 0.0028526736683957 0.00403809655665738 0.00417505156188679 0.00738780609023869 0.0113015470079154 0.0193721278129944 0.00402577736212487 0.0108589423390162 0.00198354022258928 0.00218107265153002 0.00631751847874155 0.00603889045452715 0
"прошептала" 0.00476962701516741 0.00380356489119427 0.0109605477966415 0.0133601649980377 0.00335809367738122 0.00391207396427842 0.00215245864588827 0.00619350363403826 0.00361964744633873 0.00360643676834414 0 0.0084233579716554 0.0100648174242119 0.00363378695107106
"прошли" 0.00715444052275112 0.0028526736683957 0.00519183842998806 0.00167002062475472 0.0060445686192862 0.00565077350395771 0.00430491729177653 0.00681285399744208 0.0108589423390162 0.00558997699093342 0.00581619373741339 0.00210583949291385 0.00201296348484238 0.00181689347553553
"сказав" 0 0.00190178244559714 0.00519183842998806 0.00334004124950943 0.00537294988380996 0.00478142373411807 0.00215245864588827 0.00836122990595165 0.00361964744633873 0.00631126434460225 0.00508916952023672 0.0042116789858277 0.00603889045452715 0
"службу" 0.0166936945530859 0.00380356489119427 0.00173061280999602 0 0.00671618735476245 0.00695479815871719 0.0064573759376648 0.00216772627191339 0 0.00721287353668828 0.00727024217176674 0.00631751847874155 0.00402592696968477 0.00181689347553553
"j" 0 0.00665623855958998 0.00057687093666534 0 0 0.00260804930951895 0 0.000929025545105739 0 0.0142454252349594 0.00145404843435335 0.0042116789858277 0.00603889045452715 0.00363378695107106
"xix" 0 0 0 0 0 0.000869349769839648 0 0.00929025545105739 0 0.0135241378812905 0.00218107265153002 0.00210583949291385 0 0.00181689347553553
"велела" 0 0.00380356489119427 0.0028843546833267 0.00250503093713207 0.00470133114833371 0.0191256949364723 0.00430491729177653 0.00402577736212487 0.00723929489267745 0.00180321838417207 0.00145404843435335 0.014740876450397 0.00402592696968477 0.00908446737767765
"всякое" 0.00476962701516741 0.00475445611399284 0.00230748374666136 0.00501006187426415 0.00268647494190498 0.00260804930951895 0.0064573759376648 0.00526447808893252 0 0.00667190802143666 0.00654321795459007 0.00210583949291385 0.0140907443938967 0.00545068042660659
"достал" 0.00476962701516741 0.00142633683419785 0.00403809655665738 0.00167002062475472 0.00201485620642873 0.00391207396427842 0.0118385225523855 0.00557415327063443 0 0.00613094250618504 0.0109053632576501 0.0126350369574831 0 0.00363378695107106
"едет" 0 0.00142633683419785 0.00057687093666534 0.00250503093713207 0.00335809367738122 0.00217337442459912 0.0150672105212179 0.0095999306327593 0.00361964744633873 0.00721287353668828 0.00436214530306004 0.0042116789858277 0 0.00181689347553553
"замолчал" 0.00476962701516741 0.00332811927979499 0.0086530640499801 0.00417505156188679 0.00470133114833371 0.00391207396427842 0.0139909811982737 0.00340642699872104 0.00723929489267745 0.00613094250618504 0.00508916952023672 0 0 0
"изо" 0.00238481350758371 0.0242477261813635 0.00749932217664942 0.000835010312377358 0.00402971241285747 0.000434674884919824 0.00107622932294413 0.00433545254382678 0.0108589423390162 0.00144257470733766 0.0029080968687067 0.0042116789858277 0.0120777809090543 0.00181689347553553
"молодости" 0 0.00665623855958998 0.00057687093666534 0.00417505156188679 0.00335809367738122 0.00695479815871719 0.00860983458355306 0.00433545254382678 0.00361964744633873 0.00414740228359576 0.00581619373741339 0.014740876450397 0.00603889045452715 0.0127182543287487
"обеими" 0 0.00475445611399284 0.00749932217664942 0.00668008249901886 0.00402971241285747 0.00608544838887754 0.0064573759376648 0.00557415327063443 0.00361964744633873 0.00342611492992693 0.00363512108588337 0.0042116789858277 0.00805185393936954 0.0109013608532132
"остановил" 0 0.00427901050259356 0.00346122561999204 0.0058450721866415 0.00470133114833371 0.00738947304363701 0.00215245864588827 0.00340642699872104 0.00361964744633873 0.00595062066776783 0.00945131482329676 0.00631751847874155 0.00402592696968477 0.00181689347553553
"п" 0.00476962701516741 0 0.00403809655665738 0 0.00738780609023869 0.00478142373411807 0.00538114661472066 0.00681285399744208 0 0.00739319537510549 0.00508916952023672 0.00210583949291385 0.00805185393936954 0.00181689347553553
"передней" 0 0.000950891222798568 0.00173061280999602 0.00501006187426415 0.0134323747095249 0.00260804930951895 0.00430491729177653 0.00557415327063443 0.00723929489267745 0.00631126434460225 0.00436214530306004 0.0126350369574831 0.00201296348484238 0.00545068042660659
"поступок" 0.00238481350758371 0.00332811927979499 0.00346122561999204 0.00668008249901886 0.000671618735476245 0.00304272419443877 0.00538114661472066 0.00402577736212487 0.0108589423390162 0.00829480456719152 0.00945131482329676 0 0.00201296348484238 0.00181689347553553
"пришло" 0.00476962701516741 0.00475445611399284 0.0057687093666534 0.0133601649980377 0.00671618735476245 0.00478142373411807 0.0032286879688324 0.0024774014536153 0.0144785897853549 0.00468836779884738 0.0029080968687067 0.0042116789858277 0.00805185393936954 0.00363378695107106
"простить" 0.00238481350758371 0.0028526736683957 0.00519183842998806 0.0200402474970566 0.000671618735476245 0.00130402465475947 0 0.0102192809961631 0 0.00306547125309252 0.00581619373741339 0.0126350369574831 0.00805185393936954 0
"события" 0 0.00427901050259356 0 0.00167002062475472 0.00201485620642873 0.0017386995396793 0 0.00371610218042295 0.00361964744633873 0.0142454252349594 0 0 0.00402592696968477 0
"стакан" 0.00715444052275112 0.00618079294819069 0.00980680592331078 0 0.00671618735476245 0.00521609861903789 0.00538114661472066 0.00278707663531722 0.00361964744633873 0.00486868963726459 0.00145404843435335 0.00631751847874155 0.0100648174242119 0.00908446737767765
"цветы" 0.00953925403033483 0.000475445611399284 0.00173061280999602 0.00501006187426415 0.00671618735476245 0.0186910200515524 0.0226008157818268 0.00216772627191339 0.00723929489267745 0.000901609192086035 0.000727024217176674 0.00631751847874155 0.00402592696968477 0.00726757390214212
"целью" 0 0.00998435783938496 0.0057687093666534 0.000835010312377358 0.00335809367738122 0.00217337442459912 0.00430491729177653 0.00216772627191339 0 0.00883577008244314 0.00581619373741339 0 0.00201296348484238 0.00181689347553553
"dans" 0 0.00760712978238854 0 0 0 0.000869349769839648 0 0.000619350363403826 0 0.015687999942297 0.00145404843435335 0 0.00402592696968477 0
"война" 0 0.000950891222798568 0.00115374187333068 0 0.00134323747095249 0.0017386995396793 0 0.00340642699872104 0 0.015687999942297 0.00145404843435335 0.00210583949291385 0 0
"грех" 0.0214633215682534 0.00142633683419785 0.00634558030331874 0.00250503093713207 0.00537294988380996 0.014778946087274 0.0118385225523855 0.00216772627191339 0.00361964744633873 0.00288514941467531 0.00436214530306004 0.00210583949291385 0 0.00181689347553553
"делалось" 0 0 0.00057687093666534 0.00334004124950943 0.00940266229666743 0.00478142373411807 0.00107622932294413 0.00526447808893252 0.00723929489267745 0.00937673559769477 0.00654321795459007 0 0 0
"забыла" 0.00953925403033483 0.00427901050259356 0.0028843546833267 0.00918511343615094 0.0147756121804774 0.00869349769839648 0.0064573759376648 0.00464512772552869 0 0.00180321838417207 0.00145404843435335 0.00631751847874155 0.00201296348484238 0.00545068042660659
"засмеялась" 0.00238481350758371 0.00570534733679141 0.00057687093666534 0.00501006187426415 0.00671618735476245 0.0130402465475947 0.00430491729177653 0.00495480290723061 0.0180982372316936 0.00288514941467531 0.00145404843435335 0.00210583949291385 0.00201296348484238 0.0109013608532132
"ивановны" 0 0.00190178244559714 0.0311510305799284 0 0.000671618735476245 0.0017386995396793 0.00107622932294413 0.00929025545105739 0 0.000540965515251621 0.0101783390404734 0 0 0
"лесу" 0.00238481350758371 0.00190178244559714 0.00057687093666534 0 0.0100742810321437 0.00652012327379736 0.0064573759376648 0.00340642699872104 0.00361964744633873 0.00811448272877432 0.00508916952023672 0 0.00402592696968477 0.00545068042660659
"налево" 0 0.00332811927979499 0.00461496749332272 0.00167002062475472 0.00537294988380996 0.00304272419443877 0.0032286879688324 0.00309675181701913 0 0.00703255169827107 0.0138134601263568 0.00631751847874155 0 0.00908446737767765
"нежно" 0 0.00142633683419785 0 0.00835010312377358 0.00402971241285747 0.0130402465475947 0.00860983458355306 0.00526447808893252 0.00723929489267745 0.00468836779884738 0.00363512108588337 0.00210583949291385 0.00603889045452715 0
"нравится" 0.00238481350758371 0.00380356489119427 0.00403809655665738 0.00501006187426415 0.00671618735476245 0.00869349769839648 0.0139909811982737 0.0024774014536153 0.0144785897853549 0.00270482757625811 0 0.0252700739149662 0 0.0127182543287487
"оказалось" 0 0.0152142595647771 0.00807619311331476 0.00250503093713207 0.00268647494190498 0.00130402465475947 0.00107622932294413 0.00588382845233634 0 0.00162289654575486 0.00581619373741339 0.014740876450397 0.0120777809090543 0.00908446737767765
"собаки" 0 0.000475445611399284 0.00057687093666534 0.0058450721866415 0.0147756121804774 0.00608544838887754 0.00753360526060893 0.00650317881574017 0 0.00540965515251621 0.000727024217176674 0.0105291974645692 0 0.00363378695107106
"этою" 0 0.00808257539378783 0.0028843546833267 0.00167002062475472 0 0.000869349769839648 0.00107622932294413 0.007122529179144 0.0144785897853549 0.00883577008244314 0 0 0.00805185393936954 0.00726757390214212
"возможность" 0 0.00332811927979499 0.00346122561999204 0.00250503093713207 0.00268647494190498 0.000434674884919824 0.00538114661472066 0.00371610218042295 0.00723929489267745 0.00937673559769477 0.00872429060612009 0.0042116789858277 0.00402592696968477 0.00363378695107106
"долохова" 0 0 0 0 0 0 0 0 0 0.0198354022258928 0 0 0 0
"заметить" 0.0190785080606697 0.00665623855958998 0.00807619311331476 0.00668008249901886 0.00402971241285747 0.00304272419443877 0.0096860639064972 0.00340642699872104 0.00361964744633873 0.00288514941467531 0.000727024217176674 0.0042116789858277 0.0181166713635815 0.00726757390214212
"карман" 0.00715444052275112 0.00570534733679141 0.0178829990366255 0 0.00470133114833371 0.00869349769839648 0.0096860639064972 0.00123870072680765 0.00361964744633873 0.00216386206100648 0.00145404843435335 0.0084233579716554 0.00402592696968477 0.00545068042660659
"несомненно" 0 0.0104598034507842 0.00230748374666136 0 0 0 0 0.00898058026935547 0 0.00540965515251621 0.0145404843435335 0 0.0100648174242119 0
"одинаково" 0 0.000475445611399284 0.00057687093666534 0 0.00335809367738122 0.00521609861903789 0.00430491729177653 0.00495480290723061 0.00361964744633873 0.0102783447897808 0.0029080968687067 0.0084233579716554 0.00201296348484238 0.00726757390214212
"офицеров" 0.00238481350758371 0.00190178244559714 0 0.000835010312377358 0.000671618735476245 0.000869349769839648 0 0.00340642699872104 0 0.0160486436191314 0.000727024217176674 0 0 0
"перестал" 0.00715444052275112 0.00618079294819069 0.00173061280999602 0.00250503093713207 0.00201485620642873 0.00347739907935859 0.0129147518753296 0.00557415327063443 0.00723929489267745 0.00288514941467531 0.0101783390404734 0.0126350369574831 0.00603889045452715 0.0109013608532132
"последнего" 0.0166936945530859 0.00855802100518711 0.00922993498664544 0.00501006187426415 0.00201485620642873 0.00304272419443877 0.00107622932294413 0.00309675181701913 0.00361964744633873 0.00486868963726459 0.00436214530306004 0.00210583949291385 0.0100648174242119 0.00363378695107106
"промолвила" 0 0.000950891222798568 0.00057687093666534 0 0 0 0.0096860639064972 0 0 0 0 0.084233579716554 0.0543500140907444 0.0563236977416014
"пульхерия" 0 0 0.0634558030331874 0 0 0 0 0 0 0 0 0 0 0
"хотят" 0.00476962701516741 0.00380356489119427 0.0057687093666534 0.00501006187426415 0.00470133114833371 0.00391207396427842 0.0096860639064972 0.00681285399744208 0 0.00432772412201297 0.00799726638894342 0 0.00402592696968477 0
"беда" 0.0238481350758371 0.00618079294819069 0.00692245123998408 0.00501006187426415 0.0060445686192862 0.00695479815871719 0.0150672105212179 0.000619350363403826 0 0.00216386206100648 0.00218107265153002 0.0042116789858277 0.00402592696968477 0.0145351478042842
"большими" 0 0.00237722805699642 0.00346122561999204 0.00167002062475472 0.00470133114833371 0.00695479815871719 0.00215245864588827 0.00433545254382678 0.00361964744633873 0.00595062066776783 0.0101783390404734 0.00631751847874155 0.00402592696968477 0.00726757390214212
"бориса" 0 0 0 0 0 0.00391207396427842 0.00107622932294413 0 0 0.0174912183264691 0 0 0.00402592696968477 0
"дверях" 0 0.0090334666165864 0.00980680592331078 0.00501006187426415 0.00201485620642873 0.00130402465475947 0 0.00774187954254782 0.0108589423390162 0.00342611492992693 0.00872429060612009 0 0.00201296348484238 0.00181689347553553
"жюли" 0 0 0 0 0 0 0 0 0 0.0196550803874756 0 0 0 0
"имение" 0.00238481350758371 0.00427901050259356 0.00115374187333068 0.00334004124950943 0.0134323747095249 0.0130402465475947 0.0032286879688324 0.0024774014536153 0 0.00216386206100648 0.00799726638894342 0.0042116789858277 0.00402592696968477 0.00908446737767765
"малейшего" 0.00238481350758371 0.0114106946735828 0.0057687093666534 0.0058450721866415 0.00470133114833371 0.000869349769839648 0 0.00557415327063443 0.00361964744633873 0.00595062066776783 0.00363512108588337 0 0.00201296348484238 0
"начале" 0 0.00332811927979499 0.00692245123998408 0.00334004124950943 0.00671618735476245 0.00130402465475947 0.0032286879688324 0.00464512772552869 0.00361964744633873 0.00829480456719152 0.0029080968687067 0.00210583949291385 0.00201296348484238 0.00363378695107106
"остались" 0.0119240675379185 0.00237722805699642 0.0028843546833267 0.0108551340609057 0.00671618735476245 0.00478142373411807 0.00538114661472066 0.0024774014536153 0.0217178846780324 0.00468836779884738 0.00363512108588337 0.00631751847874155 0.00603889045452715 0.00726757390214212
"простите" 0.00715444052275112 0.00713168417098926 0.00346122561999204 0.00501006187426415 0.0060445686192862 0.00956284746823613 0.00430491729177653 0.00402577736212487 0 0.0025245057378409 0.00654321795459007 0.0126350369574831 0.00402592696968477 0
"сони" 0 0 0.0213442246566176 0 0 0 0 0 0.0180982372316936 0.0120815631739529 0 0 0 0
"стула" 0.00715444052275112 0.0090334666165864 0.0132680315433028 0.0108551340609057 0.00335809367738122 0.00347739907935859 0.0064573759376648 0.00278707663531722 0 0.000721287353668828 0.00145404843435335 0.014740876450397 0.0120777809090543 0.00726757390214212
"темно" 0.0119240675379185 0.00475445611399284 0.0086530640499801 0.0100201237485283 0.00671618735476245 0.00608544838887754 0.00430491729177653 0.00216772627191339 0 0.00342611492992693 0.00654321795459007 0 0.00402592696968477 0.00363378695107106
"хлеб" 0.00476962701516741 0.0028526736683957 0.00634558030331874 0.00250503093713207 0.0114175185030962 0.00565077350395771 0.0064573759376648 0.00309675181701913 0.00361964744633873 0.00378675860676135 0.0101783390404734 0 0.00603889045452715 0.00363378695107106
"черты" 0 0.00332811927979499 0.00461496749332272 0.00334004124950943 0.00940266229666743 0.00869349769839648 0.00860983458355306 0.00526447808893252 0 0.00288514941467531 0.00218107265153002 0.0084233579716554 0.0100648174242119 0.00545068042660659
"xvii" 0 0 0 0 0 0.0017386995396793 0.00107622932294413 0.00929025545105739 0 0.0122618850123701 0.00218107265153002 0.00210583949291385 0 0.00181689347553553
"больной" 0.00953925403033483 0.00618079294819069 0.00634558030331874 0.011690144373283 0 0.00217337442459912 0.00107622932294413 0.010528956177865 0.00361964744633873 0.00288514941467531 0.00218107265153002 0.00210583949291385 0.00603889045452715 0.00363378695107106
"большого" 0.00476962701516741 0.00475445611399284 0.00173061280999602 0.00250503093713207 0 0.00347739907935859 0.00215245864588827 0.00433545254382678 0.00361964744633873 0.00703255169827107 0.0159945327778868 0.00210583949291385 0.00402592696968477 0.00181689347553553
"губернии" 0.00238481350758371 0.0185423788445721 0.00346122561999204 0.00250503093713207 0 0.000869349769839648 0.00215245864588827 0.00650317881574017 0 0.00360643676834414 0.00508916952023672 0 0 0.0127182543287487
"делах" 0.00238481350758371 0.0028526736683957 0.00115374187333068 0.00751509281139622 0.00805942482571494 0.00130402465475947 0.00753360526060893 0.00495480290723061 0.00361964744633873 0.00667190802143666 0.00872429060612009 0 0 0.00363378695107106
"дитя" 0.0238481350758371 0 0.00115374187333068 0.0208752578094339 0.00470133114833371 0.0143442712023542 0.00107622932294413 0.000929025545105739 0.00723929489267745 0.00216386206100648 0.00218107265153002 0.0168467159433108 0.00201296348484238 0.00181689347553553
"испуганно" 0 0.00142633683419785 0.00403809655665738 0 0 0 0 0.00526447808893252 0.00361964744633873 0.0119012413355357 0.0101783390404734 0 0 0
"краснея" 0.00238481350758371 0.000950891222798568 0 0.00167002062475472 0.00201485620642873 0.00260804930951895 0.00430491729177653 0.010528956177865 0.0108589423390162 0.0077538390519399 0.00508916952023672 0.0042116789858277 0 0.00181689347553553
"написать" 0.0166936945530859 0.0028526736683957 0.00519183842998806 0.00501006187426415 0.0107458997676199 0.00738947304363701 0.00753360526060893 0.00526447808893252 0.00361964744633873 0.00234418389942369 0.0029080968687067 0.00631751847874155 0.00402592696968477 0
"нечто" 0 0.0304285191295542 0.0086530640499801 0 0 0 0 0.00123870072680765 0 0.000360643676834414 0.00581619373741339 0 0.0181166713635815 0.0109013608532132
"остановились" 0 0.0028526736683957 0.0028843546833267 0.00250503093713207 0.0060445686192862 0.00260804930951895 0.0032286879688324 0.00278707663531722 0.0144785897853549 0.0075735172135227 0.00872429060612009 0.00631751847874155 0 0.0109013608532132
"отношениях" 0 0.00332811927979499 0.0028843546833267 0.00250503093713207 0.00268647494190498 0.0017386995396793 0.00107622932294413 0.0139353831765861 0.00361964744633873 0.00396708044517856 0.0101783390404734 0 0.00201296348484238 0.00181689347553553
"полковник" 0 0.00190178244559714 0.00173061280999602 0 0 0.00130402465475947 0 0.00588382845233634 0 0.0124422068507873 0.00727024217176674 0 0 0
"почувствовала" 0 0.000950891222798568 0 0.00167002062475472 0.000671618735476245 0.00391207396427842 0.00107622932294413 0.0130063576314803 0.0361964744633873 0.00558997699093342 0.00436214530306004 0.0042116789858277 0 0.00363378695107106
"превосходительство" 0.040541829628923 0.00950891222798568 0.0028843546833267 0.00250503093713207 0.00268647494190498 0.00608544838887754 0.0032286879688324 0.00309675181701913 0 0.00486868963726459 0.0029080968687067 0 0.00201296348484238 0
"приезда" 0 0.000475445611399284 0.00173061280999602 0.00334004124950943 0.00201485620642873 0.00217337442459912 0.00430491729177653 0.007122529179144 0.00361964744633873 0.00919641375927756 0.00145404843435335 0.00631751847874155 0.00603889045452715 0.00908446737767765
"прости" 0.0119240675379185 0.00190178244559714 0.00346122561999204 0.0100201237485283 0.00201485620642873 0.00825882281347666 0.00753360526060893 0.00867090508765356 0.0108589423390162 0.00198354022258928 0.00218107265153002 0.00631751847874155 0.00805185393936954 0
"священник" 0 0.000950891222798568 0.00519183842998806 0.000835010312377358 0 0.00304272419443877 0.0032286879688324 0.0123870072680765 0.0108589423390162 0.00216386206100648 0.0189026296465935 0.00631751847874155 0.00201296348484238 0.00181689347553553
"согласен" 0 0.0109352490621835 0.00980680592331078 0.0058450721866415 0.000671618735476245 0.000434674884919824 0.00107622932294413 0.007122529179144 0 0.00270482757625811 0.00727024217176674 0.00631751847874155 0.00402592696968477 0.00908446737767765
"хорош" 0.00476962701516741 0.00190178244559714 0.00346122561999204 0.00167002062475472 0.0100742810321437 0.00260804930951895 0.00860983458355306 0.00619350363403826 0.00723929489267745 0.00649158618301945 0.00145404843435335 0.0042116789858277 0.00402592696968477 0.00181689347553553
"чувств" 0.00715444052275112 0.00475445611399284 0.00634558030331874 0.00250503093713207 0.00402971241285747 0.00825882281347666 0.00753360526060893 0.00495480290723061 0.00361964744633873 0.00270482757625811 0.0029080968687067 0.0105291974645692 0.00805185393936954 0.00726757390214212
"чувствует" 0.00476962701516741 0.00190178244559714 0.00230748374666136 0.00334004124950943 0.0100742810321437 0.00304272419443877 0.00430491729177653 0.00588382845233634 0.00723929489267745 0.00595062066776783 0.00436214530306004 0.00631751847874155 0.00201296348484238 0.00726757390214212
"алпатыч" 0 0 0 0 0 0 0 0 0 0.0192944367106412 0 0 0 0
"армию" 0 0.000475445611399284 0.00057687093666534 0 0 0 0 0 0 0.0185731493569723 0.00145404843435335 0 0 0
"вашему" 0.0119240675379185 0.0090334666165864 0.0057687093666534 0.00250503093713207 0.00268647494190498 0.00478142373411807 0.0107622932294413 0.00123870072680765 0 0.00450804596043018 0.00363512108588337 0.0084233579716554 0.00402592696968477 0.00908446737767765
"воротился" 0.00476962701516741 0.0123615858963814 0.00922993498664544 0.0208752578094339 0.0100742810321437 0.00565077350395771 0.00860983458355306 0 0 0 0 0.00210583949291385 0.00201296348484238 0
"вроде" 0.00238481350758371 0.0128370315077807 0.0103836768599761 0.0108551340609057 0.00335809367738122 0.00521609861903789 0.00215245864588827 0 0 0.000180321838417207 0.00508916952023672 0.00631751847874155 0.0120777809090543 0.0218027217064264
"вспоминал" 0.00238481350758371 0.00332811927979499 0.00173061280999602 0.00417505156188679 0.00134323747095249 0.0017386995396793 0 0.0111483065412689 0 0.00558997699093342 0.00872429060612009 0.00631751847874155 0.00201296348484238 0.00363378695107106
"выходя" 0 0.00665623855958998 0.00980680592331078 0.00501006187426415 0.00201485620642873 0.00217337442459912 0.00107622932294413 0.00867090508765356 0.00361964744633873 0.00288514941467531 0.00799726638894342 0.00210583949291385 0.00201296348484238 0.00545068042660659
"единственно" 0.00953925403033483 0.0261495086269606 0.0115374187333068 0.00751509281139622 0.000671618735476245 0.000434674884919824 0 0.000929025545105739 0 0.00162289654575486 0 0.00210583949291385 0.00402592696968477 0.00363378695107106
"ль" 0.00715444052275112 0.00475445611399284 0.0299972887065977 0.0133601649980377 0.000671618735476245 0 0.00215245864588827 0.00123870072680765 0 0.00288514941467531 0.000727024217176674 0 0 0.00363378695107106
"обедом" 0 0 0.00115374187333068 0 0.00402971241285747 0.00738947304363701 0.00753360526060893 0.00526447808893252 0.0144785897853549 0.00667190802143666 0.00436214530306004 0.00631751847874155 0.00402592696968477 0.0109013608532132
"подумать" 0.00953925403033483 0.00475445611399284 0.0028843546833267 0.00501006187426415 0.0141039934450011 0.00521609861903789 0.0096860639064972 0.00371610218042295 0.00361964744633873 0.00324579309150973 0.0029080968687067 0.00210583949291385 0.00603889045452715 0.00181689347553553
"подходя" 0 0 0.00403809655665738 0.0058450721866415 0.00201485620642873 0.00347739907935859 0.0064573759376648 0.00990960581446121 0.0144785897853549 0.00558997699093342 0.00581619373741339 0 0 0.00181689347553553
"поскорей" 0 0.00475445611399284 0.0259591921499403 0.0175352165599245 0.0060445686192862 0.00260804930951895 0.00538114661472066 0.00154837590850956 0 0 0.00145404843435335 0.0042116789858277 0.00201296348484238 0.00181689347553553
"принимать" 0.0119240675379185 0.00332811927979499 0.00230748374666136 0.0150301856227924 0.00402971241285747 0.00391207396427842 0.0064573759376648 0.00619350363403826 0 0.00432772412201297 0.00218107265153002 0.0042116789858277 0.00603889045452715 0
"скрыть" 0 0.00332811927979499 0.00519183842998806 0.00334004124950943 0.00335809367738122 0.00347739907935859 0.0032286879688324 0.00681285399744208 0.0144785897853549 0.00577029882935062 0.00436214530306004 0 0.00402592696968477 0.00908446737767765
"спит" 0.00476962701516741 0.00332811927979499 0.00749932217664942 0.00501006187426415 0.0141039934450011 0.00956284746823613 0.00753360526060893 0.0024774014536153 0.00361964744633873 0.00270482757625811 0.000727024217176674 0.00210583949291385 0 0.00545068042660659
"умереть" 0.0143088810455022 0.00618079294819069 0.00230748374666136 0.0058450721866415 0.0060445686192862 0.00738947304363701 0.00430491729177653 0.00340642699872104 0 0.0050490114756818 0 0.0105291974645692 0.00201296348484238 0.00363378695107106
"хорошенько" 0.0166936945530859 0.00142633683419785 0.00461496749332272 0.00167002062475472 0.0107458997676199 0.0017386995396793 0.0096860639064972 0.00526447808893252 0.00361964744633873 0.00306547125309252 0.00363512108588337 0.00631751847874155 0.0140907443938967 0.0145351478042842
"бедный" 0.0381570161213393 0.00998435783938496 0.00230748374666136 0.00835010312377358 0.00537294988380996 0.00782414792855684 0.00753360526060893 0.000619350363403826 0 0.000540965515251621 0.00218107265153002 0.0189525554362246 0.00402592696968477 0.00545068042660659
"болконский" 0 0 0 0 0 0 0 0 0 0.0191141148722239 0 0 0 0
"зашел" 0.00953925403033483 0.00570534733679141 0.0109605477966415 0.00668008249901886 0.00402971241285747 0.00478142373411807 0.00215245864588827 0.00464512772552869 0 0.00306547125309252 0.00363512108588337 0.0042116789858277 0.00201296348484238 0.00726757390214212
"злобно" 0 0.00998435783938496 0.0086530640499801 0.000835010312377358 0.00470133114833371 0.00695479815871719 0.00215245864588827 0.00154837590850956 0 0.0050490114756818 0.00508916952023672 0 0.00201296348484238 0.00545068042660659
"минута" 0.00238481350758371 0.00427901050259356 0.0086530640499801 0.00668008249901886 0.00268647494190498 0.00347739907935859 0.00860983458355306 0.00588382845233634 0.00361964744633873 0.00486868963726459 0.00363512108588337 0 0.00201296348484238 0
"находил" 0 0.00332811927979499 0.00115374187333068 0.00167002062475472 0.00335809367738122 0.00260804930951895 0.00430491729177653 0.0102192809961631 0 0.00595062066776783 0.00581619373741339 0.0042116789858277 0.00402592696968477 0.00363378695107106
"нашем" 0.0286177620910045 0.01331247711918 0.00634558030331874 0.0100201237485283 0.00134323747095249 0.000869349769839648 0.00215245864588827 0.00123870072680765 0.0325768270170485 0.00306547125309252 0 0.0042116789858277 0.00402592696968477 0.00545068042660659
"открыл" 0.00238481350758371 0.00427901050259356 0.00346122561999204 0.00167002062475472 0.00268647494190498 0.00608544838887754 0.00430491729177653 0.00743220436084591 0.0108589423390162 0.00558997699093342 0.00218107265153002 0 0 0.00908446737767765
"отлично" 0 0.00665623855958998 0.00634558030331874 0.00250503093713207 0.00470133114833371 0.00304272419443877 0.00107622932294413 0.007122529179144 0.0144785897853549 0.00360643676834414 0.00145404843435335 0.0084233579716554 0.00805185393936954 0.0109013608532132
"подняла" 0 0.00475445611399284 0.0057687093666534 0.00334004124950943 0.000671618735476245 0.00652012327379736 0.00215245864588827 0.00588382845233634 0 0.00324579309150973 0.00581619373741339 0.0189525554362246 0.00805185393936954 0.0109013608532132
"почтительно" 0 0.00475445611399284 0.0028843546833267 0.00334004124950943 0 0.00217337442459912 0.00107622932294413 0.00433545254382678 0 0.00865544824402594 0.00218107265153002 0.0105291974645692 0.0120777809090543 0.00908446737767765
"поэтому" 0 0.000475445611399284 0 0.000835010312377358 0.00335809367738122 0.00304272419443877 0.0032286879688324 0.0133160328131823 0.00723929489267745 0.00558997699093342 0.00945131482329676 0 0 0
